time,x,y,event,button
2025-05-27 19:31:56.185020,518.715087890625,503.0390625,move,
2025-05-27 19:31:56.188228,535.9574584960938,510.223388671875,move,
2025-05-27 19:31:56.189258,551.4229736328125,517.253173828125,move,
2025-05-27 19:31:56.204076,566.1304931640625,524.2567138671875,move,
2025-05-27 19:31:56.204169,579.2577514648438,529.7839965820312,move,
2025-05-27 19:31:56.218907,590.866455078125,535.2468872070312,move,
2025-05-27 19:31:56.218999,600.2857666015625,540.62939453125,move,
2025-05-27 19:31:56.234225,609.6205444335938,545.2967529296875,move,
2025-05-27 19:31:56.234324,615.9371948242188,548.455078125,move,
2025-05-27 19:31:56.248963,621.5037231445312,551.547607421875,move,
2025-05-27 19:31:56.249074,625.5797729492188,553.8767700195312,move,
2025-05-27 19:31:56.263948,628.9183959960938,556.1025390625,move,
2025-05-27 19:31:56.264027,632.2569580078125,558.3282470703125,move,
2025-05-27 19:31:56.279206,634.8667602539062,560.4160766601562,move,
2025-05-27 19:31:56.279282,637.4765014648438,562.50390625,move,
2025-05-27 19:31:56.293964,639.5643310546875,565.1136474609375,move,
2025-05-27 19:31:56.294063,641.4674682617188,567.0167846679688,move,
2025-05-27 19:31:56.309222,642.894775390625,568.919921875,move,
2025-05-27 19:31:56.309304,644.9826049804688,571.5296630859375,move,
2025-05-27 19:31:56.323606,646.4099731445312,573.9086303710938,move,
2025-05-27 19:31:56.323684,648.6357421875,577.2471923828125,move,
2025-05-27 19:31:56.339015,650.9649047851562,581.3233032226562,move,
2025-05-27 19:31:56.339073,653.2940673828125,585.9816284179688,move,
2025-05-27 19:31:56.353983,656.3865966796875,591.5481567382812,move,
2025-05-27 19:31:56.354085,659.544921875,597.8648071289062,move,
2025-05-27 19:31:56.369131,662.7032470703125,604.1814575195312,move,
2025-05-27 19:31:56.369186,665.17724609375,610.366455078125,move,
2025-05-27 19:31:56.383130,667.5868530273438,615.7880859375,move,
2025-05-27 19:31:56.399021,669.39404296875,621.2097778320312,move,
2025-05-27 19:31:56.399080,671.1409301757812,625.8681640625,move,
2025-05-27 19:31:56.413994,672.9964599609375,632.0531616210938,move,
2025-05-27 19:31:56.414068,674.1093139648438,635.9481811523438,move,
2025-05-27 19:31:56.428183,675.2738647460938,640.6065063476562,move,
2025-05-27 19:31:56.428249,676.3177490234375,643.7382202148438,move,
2025-05-27 19:31:56.444095,677.3616943359375,646.8699340820312,move,
2025-05-27 19:31:56.444174,677.3616943359375,648.4964599609375,move,
2025-05-27 19:31:56.459027,677.768310546875,650.1229248046875,move,
2025-05-27 19:31:56.459115,677.768310546875,650.580078125,move,
2025-05-27 19:31:56.474216,677.768310546875,651.4541015625,move,
2025-05-27 19:31:56.474280,677.768310546875,651.6826782226562,move,
2025-05-27 19:31:56.489283,677.768310546875,651.9112548828125,move,
2025-05-27 19:31:56.489413,677.768310546875,652.368408203125,move,
2025-05-27 19:31:56.504370,677.768310546875,652.5969848632812,move,
2025-05-27 19:31:56.504486,677.768310546875,652.8255615234375,move,
2025-05-27 19:31:56.519372,677.5397338867188,653.28271484375,move,
2025-05-27 19:31:56.519503,677.3111572265625,653.5112915039062,move,
2025-05-27 19:31:56.533006,677.0825805664062,653.968505859375,move,
2025-05-27 19:31:56.533152,676.85400390625,654.1970825195312,move,
2025-05-27 19:31:56.549412,675.97998046875,654.7797241210938,move,
2025-05-27 19:31:56.549578,674.7601318359375,655.9995727539062,move,
2025-05-27 19:31:56.564570,673.1336669921875,656.8128051757812,move,
2025-05-27 19:31:56.564719,670.7546997070312,658.2401733398438,move,
2025-05-27 19:31:56.579505,667.6229858398438,659.2840576171875,move,
2025-05-27 19:31:56.594274,663.7279663085938,660.953369140625,move,
2025-05-27 19:31:56.594377,659.8329467773438,662.6226806640625,move,
2025-05-27 19:31:56.609295,655.9378662109375,663.7355346679688,move,
2025-05-27 19:31:56.609394,651.279541015625,665.482421875,move,
2025-05-27 19:31:56.624144,647.384521484375,666.5952758789062,move,
2025-05-27 19:31:56.624245,643.489501953125,667.1516723632812,move,
2025-05-27 19:31:56.639172,639.5944213867188,667.7081298828125,move,
2025-05-27 19:31:56.639261,636.4627075195312,668.2300415039062,move,
2025-05-27 19:31:56.654311,633.3309936523438,668.7520141601562,move,
2025-05-27 19:31:56.654442,630.9520874023438,669.227783203125,move,
2025-05-27 19:31:56.669265,627.8203735351562,669.227783203125,move,
2025-05-27 19:31:56.669330,625.44140625,669.227783203125,move,
2025-05-27 19:31:56.684293,623.81494140625,669.227783203125,move,
2025-05-27 19:31:56.684401,622.1884765625,669.227783203125,move,
2025-05-27 19:31:56.699336,620.56201171875,669.227783203125,move,
2025-05-27 19:31:56.699396,618.9354858398438,669.227783203125,move,
2025-05-27 19:31:56.714041,618.0615234375,668.9364624023438,move,
2025-05-27 19:31:56.714120,616.4349975585938,668.9364624023438,move,
2025-05-27 19:31:56.728736,614.0560913085938,668.460693359375,move,
2025-05-27 19:31:56.728799,612.4295654296875,668.0540771484375,move,
2025-05-27 19:31:56.742638,610.0506591796875,667.1024780273438,move,
2025-05-27 19:31:56.742747,608.4241943359375,666.6958618164062,move,
2025-05-27 19:31:56.757584,606.0452270507812,665.7443237304688,move,
2025-05-27 19:31:56.757655,602.9135131835938,664.7003784179688,move,
2025-05-27 19:31:56.773104,600.5346069335938,663.7488403320312,move,
2025-05-27 19:31:56.787669,598.1556396484375,662.3214721679688,move,
2025-05-27 19:31:56.787741,595.02392578125,661.277587890625,move,
2025-05-27 19:31:56.802596,591.8922119140625,660.2337036132812,move,
2025-05-27 19:31:56.802683,589.5133056640625,659.2821044921875,move,
2025-05-27 19:31:56.817572,587.8868408203125,658.87548828125,move,
2025-05-27 19:31:56.817654,587.0128173828125,658.5841674804688,move,
2025-05-27 19:31:56.832562,586.5556640625,658.3555908203125,move,
2025-05-27 19:31:56.832621,586.0984497070312,658.1270141601562,move,
2025-05-27 19:31:56.847766,585.869873046875,658.1270141601562,move,
2025-05-27 19:31:56.847830,585.6412963867188,657.8984375,move,
2025-05-27 19:31:56.863038,585.4127197265625,657.8984375,move,
2025-05-27 19:31:56.877981,585.1841430664062,657.8984375,move,
2025-05-27 19:31:56.892956,584.95556640625,657.8984375,move,
2025-05-27 19:31:56.907627,584.95556640625,657.6698608398438,move,
2025-05-27 19:31:56.907724,584.7269897460938,657.6698608398438,move,
2025-05-27 19:31:57.166808,584.4984130859375,657.6698608398438,move,
2025-05-27 19:31:57.210277,584.2698364257812,657.6698608398438,move,
2025-05-27 19:31:57.224555,584.041259765625,657.6698608398438,move,
2025-05-27 19:31:57.224742,584.041259765625,657.8984375,move,
2025-05-27 19:31:57.239311,583.8126831054688,657.8984375,move,
2025-05-27 19:31:57.239400,583.8126831054688,658.1270141601562,move,
2025-05-27 19:31:57.252801,583.5841064453125,658.3555908203125,move,
2025-05-27 19:31:57.269282,583.3555297851562,658.5841674804688,move,
2025-05-27 19:31:57.269376,583.3555297851562,658.812744140625,move,
2025-05-27 19:31:57.284098,583.126953125,658.812744140625,move,
2025-05-27 19:31:57.284220,583.126953125,659.0413208007812,move,
2025-05-27 19:31:57.299047,583.126953125,659.2698974609375,move,
2025-05-27 19:31:57.314551,582.8983764648438,659.2698974609375,move,
2025-05-27 19:31:57.329679,582.8983764648438,659.4984741210938,move,
2025-05-27 19:31:57.358171,582.6697998046875,659.72705078125,move,
2025-05-27 19:31:57.435595,582.6697998046875,659.72705078125,press,Button.left
2025-05-27 19:31:57.525696,582.6697998046875,659.72705078125,release,Button.left
